,,,Valor (R$),,,,"1,840.00",,0.00,,0.00,,0.00,,0.00,,,0.00,,"1,840.00",
,002031353 - CANETA NA COR AZUL COM ESCRITA ESCRETA MEDIA TIPO CLICK COM LOGOMARCA DO IFPE - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,"1,395",,0,,0,,0,,0,,,0,,"1,395",
,,,Valor (R$),,,,"1,966.95",,0.00,,0.00,,0.00,,0.00,,,0.00,,"1,966.95",
,002031566 - ENVELOPE OFICIO MATERIAL PAPEL TAMANHO 11CMX22CM NA COR BRANCA PACOTE COM 100 UNIDADES - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,5,,0,,0,,0,,0,,,0,,5,
,,,Valor (R$),,,,21.00,,0.00,,0.00,,0.00,,0.00,,,0.00,,21.00,
,002031590 - ENVELOPE CORRESPONDENCIA TAMANHO 11CMX22CM TIMBRADO NA COR BRANCA - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,4,,0,,0,,0,,0,,,0,,4,
,,,Valor (R$),,,,0.20,,0.00,,0.00,,0.00,,0.00,,,0.00,,0.20,
,"002032813 - COMPASSO ESCOLAR CROMADO, C/ SUPORTE P/CANETA NAQUIN OU GRAFITE - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,7,,0,,0,,0,,0,,,0,,7,
,,,Valor (R$),,,,560.00,,0.00,,0.00,,0.00,,0.00,,,0.00,,560.00,
,"002032856 - ESCALIMETRO MATERIAL PLASTICO, 30CM, TRIANGULAR, C/ESTOJO GRAD.: 1:20, 1:25, 1:50, 1:75, 1:100 E 1:125 - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,46,,0,,0,,0,,3,,,0,,43,
,,,Valor (R$),,,,639.40,,0.00,,0.00,,0.00,,41.70,,,0.00,,597.70,
,002032872 - PASTA ARQUIVO MATERIAL PLASTICO CORRUGADO FLEXIVEL LARGURA 240MM ALTURA 350MM LOMBADA 20MM COR AZUL COM ABA E ELASTICO - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,10,,0,,0,,0,,0,,,0,,10,
,,,Valor (R$),,,,17.00,,0.00,,0.00,,0.00,,0.00,,,0.00,,17.00,
EMITIDO POR:,,078.691.994-94 - RICARDO EMANUEL FERREIRA SILVA em 10/12/2024 15:42:19,,,,,,,,,,,,,,,,,Página : 22/,,62
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,REFERÊNCIA:,,,,12/2024,,,
,,,,151911 - IFPE - CAMPUS AFOGADOS DA INGAZEIRA,,,,,,,,,,NATUREZA BENS:,,,,MATERIAL DE CONSUMO,,,
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,,,,,,,,
,,,,BALANÇO FISICO-FINANCEIRO DE MATERIAIS EM ALMOXARIFADO,,,,,,,,,,,,,,,,,
CONTA,,,,,,SALDO ANTERIOR,,ENTRADAS ORÇAMENTARIAS,,ENTRADAS EXTRA-ORÇAMENTARIA,,ENTRADAS ALTERAÇÃO DE CONTA,,,,SAIDA,SAIDAS ALTERAÇÃO DE CONTA,,,SALDO ATUAL,
115610100 - MATERIAIS DE CONSUMO,,,,,,,,,,,,,,,,,,,,,
16 - MATERIAL DE EXPEDIENTE,,,,,,,,,,,,,,,,,,,,,
,002032880 - ESTILETE TIPO LARGO COM CORPO PLASTICO LAMINA LARGURA 20MM E COMPRIMENTO 11CM RETRATIL COM TRAVA DE SEGURANÇA - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,2,,0,,0,,0,,0,,,0,,2,
,,,Valor (R$),,,,1.80,,0.00,,0.00,,0.00,,0.00,,,0.00,,1.80,
,"002032937 - FITA ADESIVA MATERIAL ESPUMA LARGURA 24 MM, CUMPRIMENTO 1.5 M ALTAS RESISTÊNCIA A VARIAÇÕES CLIMÁTICA TIPO DUPLA FACE - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,2,,0,,0,,0,,0,,,0,,2,
,,,Valor (R$),,,,33.60,,0.00,,0.00,,0.00,,0.00,,,0.00,,33.60,
,"002032970 - FITA ADESIVA MATERIAL PAPEL LARGURA 21,50 MM, AUTO ADESIVA COR BRANCA TIPO M- 531,  APLICAÇÃO ETIQUETADORA - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,19,,0,,0,,0,,0,,,0,,19,
,,,Valor (R$),,,,42.37,,0.00,,0.00,,0.00,,0.00,,,0.00,,42.37,
,"002032988 - ENVELOPE MATERIAL PLASTICO ESPESSURA 60 MICRA TIPO POLIETILENO COEXTRUTURADOS EM TRÊS CAMADAS MEDINDO 19CM X 25CM COR INTERIOR : PRETO, COR EXTERIOR : - ",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,100,,0,,0,,0,,0,,,0,,100,
,,,Valor (R$),,,,122.00,,0.00,,0.00,,0.00,,0.00,,,0.00,,122.00,
,"002033003 - PAPEL TIPO SEDA, CELULOSE VEGETAL COMPRIMENTO 70 CM, LARGURA 50 CM CORES VARIADAS - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,40,,0,,0,,0,,0,,,0,,40,
,,,Valor (R$),,,,6.80,,0.00,,0.00,,0.00,,0.00,,,0.00,,6.80,
,002033011 - PASTA ARQUIVO MATERIAL PLASTICO CORRUGADO FLEXIVEL LARGURA 240 MM ALTURA 350 MM LOMBADA 40 MM COR AZUL COM ABA E ELÁSTICO - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,239,,0,,0,,0,,0,,,0,,239,
,,,Valor (R$),,,,430.20,,0.00,,0.00,,0.00,,0.00,,,0.00,,430.20,
,"002033054 - COLA TIPO BASTAO,COMPOSIÇÃO POLIVINIL ACETATO- PVA COR BRANCA, APLICACAO MATERIAIS POROSOS - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,34,,0,,0,,0,,0,,,0,,34,
,,,Valor (R$),,,,35.70,,0.00,,0.00,,0.00,,0.00,,,0.00,,35.70,
EMITIDO POR:,,078.691.994-94 - RICARDO EMANUEL FERREIRA SILVA em 10/12/2024 15:42:19,,,,,,,,,,,,,,,,,Página : 23/,,62
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,REFERÊNCIA:,,,,12/2024,,,
,,,,151911 - IFPE - CAMPUS AFOGADOS DA INGAZEIRA,,,,,,,,,,NATUREZA BENS:,,,,MATERIAL DE CONSUMO,,,
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,,,,,,,,
,,,,BALANÇO FISICO-FINANCEIRO DE MATERIAIS EM ALMOXARIFADO,,,,,,,,,,,,,,,,,
CONTA,,,,,,SALDO ANTERIOR,,ENTRADAS ORÇAMENTARIAS,,ENTRADAS EXTRA-ORÇAMENTARIA,,ENTRADAS ALTERAÇÃO DE CONTA,,,,SAIDA,SAIDAS ALTERAÇÃO DE CONTA,,,SALDO ATUAL,
115610100 - MATERIAIS DE CONSUMO,,,,,,,,,,,,,,,,,,,,,
16 - MATERIAL DE EXPEDIENTE,,,,,,,,,,,,,,,,,,,,,
,"002033062 - PISTOLA APLICADORA DE COLA QUENTE, 11MMX30CM - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,2,,0,,0,,0,,0,,,0,,2,
,,,Valor (R$),,,,18.30,,0.00,,0.00,,0.00,,0.00,,,0.00,,18.30,
,"002033070 - PISTOLA APLICADORA APLICAÇÃO COLAGEM, BIVOLT, POTENCIA 40W DIÂMETRO ENTRADA BASTÃO 11,3MM - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,8,,0,,0,,0,,0,,,0,,8,
,,,Valor (R$),,,,116.80,,0.00,,0.00,,0.00,,0.00,,,0.00,,116.80,
,002033097 - BLOCO ANOTACOES CAPA E CONTRACAPA EM PAPEL COUCHE FOSCO GRAMATURA 180G 10CM X 20CM - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,186,,0,,0,,0,,0,,,0,,186,
,,,Valor (R$),,,,241.80,,0.00,,0.00,,0.00,,0.00,,,0.00,,241.80,
,"002033100 - FITA ADESIVA PLASTICA, MATERIAL FILME POLIPROPILENO BIORIENTAD0 LARGURA 25MM,COMPRIMENTO 50 M COR MARROM TIPO ADESIVO BORRACHA SINTÉTICA - UNID: 00001 - ",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,31,,0,,0,,0,,0,,,0,,31,
,,,Valor (R$),,,,62.31,,0.00,,0.00,,0.00,,0.00,,,0.00,,62.31,
,"002033119 - PAPEL IMPRESSAO, 40KG MEDINDO 94X66CM - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,"3,617",,0,,0,,0,,0,,,0,,"3,617",
,,,Valor (R$),,,,"5,063.80",,0.00,,0.00,,0.00,,0.00,,,0.00,,"5,063.80",
,002033127 - PAPEL TIPO A4 (AZUL) - RESMA - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,38,,0,,0,,0,,0,,,0,,38,
,,,Valor (R$),,,,649.80,,0.00,,0.00,,0.00,,0.00,,,0.00,,649.80,
,002033135 - LIVRO PARA REGISTRO DE PROTOCOLO COM 100 FOLHAS COMPRIMENTO 210X 150MM TIPO CAPA DURA MATERIAL PAPEL OFF-SET - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,3,,0,,0,,0,,0,,,0,,3,
,,,Valor (R$),,,,11.67,,0.00,,0.00,,0.00,,0.00,,,0.00,,11.67,
EMITIDO POR:,,078.691.994-94 - RICARDO EMANUEL FERREIRA SILVA em 10/12/2024 15:42:19,,,,,,,,,,,,,,,,,Página : 24/,,62
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,REFERÊNCIA:,,,,12/2024,,,
,,,,151911 - IFPE - CAMPUS AFOGADOS DA INGAZEIRA,,,,,,,,,,NATUREZA BENS:,,,,MATERIAL DE CONSUMO,,,
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,,,,,,,,
,,,,BALANÇO FISICO-FINANCEIRO DE MATERIAIS EM ALMOXARIFADO,,,,,,,,,,,,,,,,,
CONTA,,,,,,SALDO ANTERIOR,,ENTRADAS ORÇAMENTARIAS,,ENTRADAS EXTRA-ORÇAMENTARIA,,ENTRADAS ALTERAÇÃO DE CONTA,,,,SAIDA,SAIDAS ALTERAÇÃO DE CONTA,,,SALDO ATUAL,
115610100 - MATERIAIS DE CONSUMO,,,,,,,,,,,,,,,,,,,,,
16 - MATERIAL DE EXPEDIENTE,,,,,,,,,,,,,,,,,,,,,
,"002035979 - GRAMPEADOR DE MESA GRAMPO 26/6 CAPACIDADE 20 FLS MATERIAL METAL, TAMANHO MEDIO - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,35,,0,,0,,0,,0,,,0,,35,
,,,Valor (R$),,,,405.65,,0.00,,0.00,,0.00,,0.00,,,0.00,,405.65,
TOTAL  - 16 - MATERIAL DE EXPEDIENTE (R$),,,,,,,"55,985.30",,0.00,,0.00,,0.00,,165.69,,,0.00,,"55,819.61",
17 - MATERIAL DE TIC - MATERIAL DE CONSUMO,,,,,,,,,,,,,,,,,,,,,
,000195049 - TECLADO PARA MICRO 104 TECLAS - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,104,,0,,0,,0,,0,,,0,,104,
,,,Valor (R$),,,,"2,600.00",,0.00,,0.00,,0.00,,0.00,,,0.00,,"2,600.00",
,000806960 - CAIXA DE SOM 8W USB - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,7,,0,,0,,0,,0,,,0,,7,
,,,Valor (R$),,,,756.00,,0.00,,0.00,,0.00,,0.00,,,0.00,,756.00,
,001729250 - CARTUCHO TONER IMPRESSORA HP REF.CARTUCHO CE278A ORIGINAL NA COR PRETA - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,2,,0,,0,,0,,0,,,0,,2,
,,,Valor (R$),,,,42.06,,0.00,,0.00,,0.00,,0.00,,,0.00,,42.06,
,"002001616 - MOUSE SENSOR LASER, USB, 1000DPI - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,121,,0,,0,,0,,0,,,0,,121,
,,,Valor (R$),,,,"2,128.39",,0.00,,0.00,,0.00,,0.00,,,0.00,,"2,128.39",
,002030810 - MEMORIA PORTATIL MICROCOMPUTADOR CAPACIDADE 8GB - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,5,,0,,0,,0,,0,,,0,,5,
,,,Valor (R$),,,,95.60,,0.00,,0.00,,0.00,,0.00,,,0.00,,95.60,
EMITIDO POR:,,078.691.994-94 - RICARDO EMANUEL FERREIRA SILVA em 10/12/2024 15:42:19,,,,,,,,,,,,,,,,,Página : 25/,,62
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,REFERÊNCIA:,,,,12/2024,,,
,,,,151911 - IFPE - CAMPUS AFOGADOS DA INGAZEIRA,,,,,,,,,,NATUREZA BENS:,,,,MATERIAL DE CONSUMO,,,
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,,,,,,,,
,,,,BALANÇO FISICO-FINANCEIRO DE MATERIAIS EM ALMOXARIFADO,,,,,,,,,,,,,,,,,
CONTA,,,,,,SALDO ANTERIOR,,ENTRADAS ORÇAMENTARIAS,,ENTRADAS EXTRA-ORÇAMENTARIA,,ENTRADAS ALTERAÇÃO DE CONTA,,,,SAIDA,SAIDAS ALTERAÇÃO DE CONTA,,,SALDO ATUAL,
115610100 - MATERIAIS DE CONSUMO,,,,,,,,,,,,,,,,,,,,,
17 - MATERIAL DE TIC - MATERIAL DE CONSUMO,,,,,,,,,,,,,,,,,,,,,
,"002033151 - CARTUCHO TONER, DSI COMPATÍVEL, COR PRETA MODELO CE505X - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,4,,0,,0,,0,,0,,,0,,4,
,,,Valor (R$),,,,160.00,,0.00,,0.00,,0.00,,0.00,,,0.00,,160.00,
,"002033160 - CONECTOR CABO PAR TRANÇADO TIPO RJ45 TIPO MACHO, CAT 6 - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,7,,0,,0,,0,,0,,,0,,7,
,,,Valor (R$),,,,280.00,,0.00,,0.00,,0.00,,0.00,,,0.00,,280.00,
,"002033178 - DISCO MAGNETICO INTERNO 3.5,1TB,7.200RPM,FORMATO:3.5""SATAIII 6GB/S - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,2,,0,,0,,0,,0,,,0,,2,
,,,Valor (R$),,,,572.22,,0.00,,0.00,,0.00,,0.00,,,0.00,,572.22,
,"002033186 - DISCO RIGIDO INTERNO 2.5"" 1TB, 5.400 RPM FORMATO: 2.5"" INTERFACE: SATA III DE 6 GB/S - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,15,,0,,0,,0,,0,,,0,,15,
,,,Valor (R$),,,,"6,460.65",,0.00,,0.00,,0.00,,0.00,,,0.00,,"6,460.65",
TOTAL  - 17 - MATERIAL DE TIC - MATERIAL DE CONSUMO (R$),,,,,,,"13,094.92",,0.00,,0.00,,0.00,,0.00,,,0.00,,"13,094.92",
19 - MATERIAL DE ACONDICIONAMENTO E EMBALAGEM,,,,,,,,,,,,,,,,,,,,,
,001410229 - CAIXA PLÁSTICA ORGANIZADORA 50L - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,6,,0,,0,,0,,0,,,0,,6,
,,,Valor (R$),,,,313.02,,0.00,,0.00,,0.00,,0.00,,,0.00,,313.02,
,001771418 - CAIXA PLASTICA ORGANIZADORA PARA ALIMENTOS - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,4,,0,,0,,0,,0,,,0,,4,
,,,Valor (R$),,,,136.00,,0.00,,0.00,,0.00,,0.00,,,0.00,,136.00,
EMITIDO POR:,,078.691.994-94 - RICARDO EMANUEL FERREIRA SILVA em 10/12/2024 15:42:19,,,,,,,,,,,,,,,,,Página : 26/,,62
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,REFERÊNCIA:,,,,12/2024,,,
,,,,151911 - IFPE - CAMPUS AFOGADOS DA INGAZEIRA,,,,,,,,,,NATUREZA BENS:,,,,MATERIAL DE CONSUMO,,,
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,,,,,,,,
,,,,BALANÇO FISICO-FINANCEIRO DE MATERIAIS EM ALMOXARIFADO,,,,,,,,,,,,,,,,,
CONTA,,,,,,SALDO ANTERIOR,,ENTRADAS ORÇAMENTARIAS,,ENTRADAS EXTRA-ORÇAMENTARIA,,ENTRADAS ALTERAÇÃO DE CONTA,,,,SAIDA,SAIDAS ALTERAÇÃO DE CONTA,,,SALDO ATUAL,
115610100 - MATERIAIS DE CONSUMO,,,,,,,,,,,,,,,,,,,,,
19 - MATERIAL DE ACONDICIONAMENTO E EMBALAGEM,,,,,,,,,,,,,,,,,,,,,
,"001989707 - CAIXA PLASTICA PARA ACONDICIONAMENTO DE ALIMENTOS TAMANHO 38X26X11, CAPACIDADE DE 11 LITROS - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,1,,0,,0,,0,,0,,,0,,1,
,,,Valor (R$),,,,20.00,,0.00,,0.00,,0.00,,0.00,,,0.00,,20.00,
,001989731 - CAIXA TERMICA CAPACIDADE DE 35 L. - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,1,,0,,0,,0,,0,,,0,,1,
,,,Valor (R$),,,,150.00,,0.00,,0.00,,0.00,,0.00,,,0.00,,150.00,
,"001989782 - CONTENTOR PARA HORTIFRUTIGRANJEIROS VAZADO PARA FRUTAS, CAP. 28 L - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,2,,0,,0,,0,,0,,,0,,2,
,,,Valor (R$),,,,65.96,,0.00,,0.00,,0.00,,0.00,,,0.00,,65.96,
,"001990276 - CAIXA PLASTICA ORGANIZADORA DIMENSÕES 38X27X25, CAPACIDADE DE 19 LITROS - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,3,,0,,0,,0,,0,,,0,,3,
,,,Valor (R$),,,,92.82,,0.00,,0.00,,0.00,,0.00,,,0.00,,92.82,
,001990322 - CAIXA ORGANIZADORA 78L. - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,2,,0,,0,,0,,0,,,0,,2,
,,,Valor (R$),,,,195.74,,0.00,,0.00,,0.00,,0.00,,,0.00,,195.74,
,"001990357 - CAIXA PLASTICA COMP. 60CM, LARG. 40CM, ALT. 26CM, CAPACIDADE DE 25 LITROS - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,1,,0,,0,,0,,0,,,0,,1,
,,,Valor (R$),,,,37.60,,0.00,,0.00,,0.00,,0.00,,,0.00,,37.60,
,002034271 - CORDA MATERIAL SEDA POLIESTER TRANCADA ESPESSURA DE 12MM ROLOS DE 100M - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,100,,0,,0,,0,,0,,,0,,100,
,,,Valor (R$),,,,275.00,,0.00,,0.00,,0.00,,0.00,,,0.00,,275.00,
,,,,,,,"1,286.14",,0.00,,0.00,,0.00,,0.00,,,0.00,,"1,286.14",
EMITIDO POR:,,078.691.994-94 - RICARDO EMANUEL FERREIRA SILVA em 10/12/2024 15:42:19,,,,,,,,,,,,,,,,,Página : 27/,,62
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,REFERÊNCIA:,,,,12/2024,,,
,,,,151911 - IFPE - CAMPUS AFOGADOS DA INGAZEIRA,,,,,,,,,,NATUREZA BENS:,,,,MATERIAL DE CONSUMO,,,
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,,,,,,,,
,,,,BALANÇO FISICO-FINANCEIRO DE MATERIAIS EM ALMOXARIFADO,,,,,,,,,,,,,,,,,
CONTA,,,,,,SALDO ANTERIOR,,ENTRADAS ORÇAMENTARIAS,,ENTRADAS EXTRA-ORÇAMENTARIA,,ENTRADAS ALTERAÇÃO DE CONTA,,,,SAIDA,SAIDAS ALTERAÇÃO DE CONTA,,,SALDO ATUAL,
115610100 - MATERIAIS DE CONSUMO,,,,,,,,,,,,,,,,,,,,,
TOTAL  - 19 - MATERIAL DE ACONDICIONAMENTO E EMBALAGEM (R$),,,,,,,"1,286.14",,0.00,,0.00,,0.00,,0.00,,,0.00,,"1,286.14",
21 - MATERIAL DE COPA E COZINHA,,,,,,,,,,,,,,,,,,,,,
,"000553484 - PRATO VIDRO, PARA REFEICAO TIPO RASO - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,192,,0,,0,,0,,0,,,0,,192,
,,,Valor (R$),,,,"1,271.04",,0.00,,0.00,,0.00,,0.00,,,0.00,,"1,271.04",
,000556726 - PRATO VIDRO FUNDO - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,132,,0,,0,,0,,0,,,0,,132,
,,,Valor (R$),,,,"1,188.00",,0.00,,0.00,,0.00,,0.00,,,0.00,,"1,188.00",
,000879290 - CANECA PLASTICO - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,110,,0,,0,,0,,0,,,0,,110,
,,,Valor (R$),,,,537.90,,0.00,,0.00,,0.00,,0.00,,,0.00,,537.90,
,001750577 - ESCORREDOR DE MASSA EM ALUMINIO COM ALÇAS REFORCADAS - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,1,,0,,0,,0,,0,,,0,,1,
,,,Valor (R$),,,,103.66,,0.00,,0.00,,0.00,,0.00,,,0.00,,103.66,
,001750615 - PANELA EM ALUMINIO COM CAPACIDADE PARA 40 LITROS TIPO CACAROLA MATERIAL REFORCADO - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,2,,0,,0,,0,,0,,,0,,2,
,,,Valor (R$),,,,273.88,,0.00,,0.00,,0.00,,0.00,,,0.00,,273.88,
,"001750623 - PANELA EM ALUMINIO COM CAPACIDADE PARA 20, 40 LITROS TIPO CACAROLA COM TAMPA, DIAMETRO 38CM, REFORCADO - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,4,,0,,0,,0,,0,,,0,,4,
,,,Valor (R$),,,,371.88,,0.00,,0.00,,0.00,,0.00,,,0.00,,371.88,
EMITIDO POR:,,078.691.994-94 - RICARDO EMANUEL FERREIRA SILVA em 10/12/2024 15:42:19,,,,,,,,,,,,,,,,,Página : 28/,,62
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,REFERÊNCIA:,,,,12/2024,,,
,,,,151911 - IFPE - CAMPUS AFOGADOS DA INGAZEIRA,,,,,,,,,,NATUREZA BENS:,,,,MATERIAL DE CONSUMO,,,
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,,,,,,,,
,,,,BALANÇO FISICO-FINANCEIRO DE MATERIAIS EM ALMOXARIFADO,,,,,,,,,,,,,,,,,
CONTA,,,,,,SALDO ANTERIOR,,ENTRADAS ORÇAMENTARIAS,,ENTRADAS EXTRA-ORÇAMENTARIA,,ENTRADAS ALTERAÇÃO DE CONTA,,,,SAIDA,SAIDAS ALTERAÇÃO DE CONTA,,,SALDO ATUAL,
115610100 - MATERIAIS DE CONSUMO,,,,,,,,,,,,,,,,,,,,,
